,ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
0,2017-12-05,sz002915,NÖÐÐÀ,9.26,9.26,7.72,7.72,6.43,2.83,44.0124,0.0561,15700,143303.0,1037120000.0,259280000.0
1,2017-12-06,sz002915,ÖÐÐÀ·ú²Ä,10.19,10.19,10.19,10.19,9.26,0.93,10.0432,0.0239,6697,68242.43,1141280000.0,285320000.0
2,2017-12-07,sz002915,ÖÐÐÀ·ú²Ä,11.21,11.21,11.21,11.21,10.19,1.02,10.0098,0.0086,2410,27016.1,1255520000.0,313880000.0
3,2017-12-08,sz002915,ÖÐÐÀ·ú²Ä,12.33,12.33,12.33,12.33,11.21,1.12,9.9911,0.0375,10500,129465.0,1380960000.0,345240000.0
4,2017-12-11,sz002915,ÖÐÐÀ·ú²Ä,13.56,13.56,13.56,13.56,12.33,1.23,9.9757,0.0718,20116,272772.96,1518720000.0,379680000.0
5,2017-12-12,sz002915,ÖÐÐÀ·ú²Ä,14.92,14.92,14.92,14.92,13.56,1.36,10.0295,0.0845,23654,352917.68,1671040000.0,417760000.0
6,2017-12-13,sz002915,ÖÐÐÀ·ú²Ä,16.41,16.41,16.41,16.41,14.92,1.49,9.9866,0.1021,28581,469014.21,1837920000.0,459480000.0
7,2017-12-14,sz002915,ÖÐÐÀ·ú²Ä,18.05,18.05,18.05,18.05,16.41,1.64,9.9939,0.207,57947,1045943.35,2021600000.0,505400000.0
8,2017-12-15,sz002915,ÖÐÐÀ·ú²Ä,19.86,19.86,19.86,19.86,18.05,1.81,10.0277,0.2798,78340,1555832.4,2224320000.0,556080000.0
9,2017-12-18,sz002915,ÖÐÐÀ·ú²Ä,21.85,21.85,21.85,21.85,19.86,1.99,10.0201,0.5127,143555,3136676.75,2447200000.0,611800000.0
10,2017-12-19,sz002915,ÖÐÐÀ·ú²Ä,0.0,0.0,0.0,0.0,21.85,,,0.0,0,0.0,2447200000.0,611800000.0
11,2017-12-20,sz002915,ÖÐÐÀ·ú²Ä,0.0,0.0,0.0,0.0,21.85,,,0.0,0,0.0,2447200000.0,611800000.0
12,2017-12-21,sz002915,ÖÐÐÀ·ú²Ä,0.0,0.0,0.0,0.0,21.85,,,0.0,0,0.0,2447200000.0,611800000.0
13,2017-12-22,sz002915,ÖÐÐÀ·ú²Ä,0.0,0.0,0.0,0.0,21.85,,,0.0,0,0.0,2447200000.0,611800000.0
14,2017-12-25,sz002915,ÖÐÐÀ·ú²Ä,24.04,24.04,24.04,24.04,21.85,2.19,10.0229,1.5028,420788,10115743.52,2692480000.0,673120000.0
15,2017-12-26,sz002915,ÖÐÐÀ·ú²Ä,26.44,26.44,26.44,26.44,24.04,2.4,9.9834,2.1035,588969,15572340.36,2961280000.0,740320000.0
16,2017-12-27,sz002915,ÖÐÐÀ·ú²Ä,29.08,29.08,29.08,29.08,26.44,2.64,9.9849,0.6515,182425,5304919.0,3256960000.0,814240000.0
17,2017-12-28,sz002915,ÖÐÐÀ·ú²Ä,31.99,31.99,31.99,31.99,29.08,2.91,10.0069,1.1635,325767,10421286.33,3582880000.0,895720000.0
18,2017-12-29,sz002915,ÖÐÐÀ·ú²Ä,35.19,35.19,35.19,35.19,31.99,3.2,10.0031,1.5748,440932,15516397.08,3941280000.0,985320000.0
19,2018-01-02,sz002915,ÖÐÐÀ·ú²Ä,38.71,38.71,34.01,34.6,35.19,3.52,10.0028,74.1094,20750626,759844530.51,4335520000.0,1083880000.0
20,2018-01-03,sz002915,ÖÐÐÀ·ú²Ä,35.0,37.24,34.84,36.65,38.71,-3.71,-9.5841,62.3033,17444914,623490339.84,3920000000.0,980000000.0
21,2018-01-04,sz002915,ÖÐÐÀ·ú²Ä,33.6,35.0,32.8,33.38,35.0,-1.4,-4.0,44.5333,12469323,422072135.43,3763200000.0,940800000.0
22,2018-01-05,sz002915,ÖÐÐÀ·ú²Ä,35.26,36.9,33.05,33.05,33.6,1.66,4.9405,58.9558,16507611,582377757.58,3949120000.0,987280000.0
23,2018-01-08,sz002915,ÖÐÐÀ·ú²Ä,38.79,38.79,35.0,35.0,35.26,3.53,10.0113,53.7796,15058283,558091290.47,4344480000.0,1086120000.0
24,2018-01-09,sz002915,ÖÐÐÀ·ú²Ä,42.67,42.67,38.81,40.18,38.79,3.88,10.0026,69.943,19584036,811858459.87,4779040000.0,1194760000.0
25,2018-01-10,sz002915,ÖÐÐÀ·ú²Ä,40.96,41.5,38.91,40.05,42.67,-1.71,-4.0075,56.3512,15778323,631775946.18,4587520000.0,1146880000.0
26,2018-01-11,sz002915,ÖÐÐÀ·ú²Ä,40.89,44.34,39.03,39.5,40.96,-0.07,-0.1709,58.8387,16474822,693044094.82,4579680000.0,1144920000.0
27,2018-01-12,sz002915,ÖÐÐÀ·ú²Ä,36.8,39.6,36.8,39.0,40.89,-4.09,-10.0024,46.6753,13069074,495036305.9,4121600000.0,1030400000.0
28,2018-01-15,sz002915,ÖÐÐÀ·ú²Ä,37.43,38.58,34.16,35.16,36.8,0.63,1.712,43.8071,12265996,443236402.13,4192160000.0,1048040000.0
29,2018-01-16,sz002915,ÖÐÐÀ·ú²Ä,36.67,39.04,35.82,36.0,37.43,-0.76,-2.0305,40.9815,11474816,430726145.17,4107040000.0,1026760000.0
30,2018-01-17,sz002915,ÖÐÐÀ·ú²Ä,40.34,40.34,36.6,37.08,36.67,3.67,10.0082,54.7892,15340985,600132406.71,4518080000.0,1129520000.0
